Category,Text
1,Johnny Rebel - If I could be a nigger for a day: http://t.co/JPKdkpbjxh
1,Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe
1,Johnny is a punk bitch doe
1,Join my crew bitches
1,"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones"
1,Jon Stewart takes a crack at stupid teabagger moron Rick Perry and his gay/alcoholism commments http://t.co/fqcWZHMjom
0,Jones and Iba&#241;ez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB
1,Jonica look like a hoe from 55th and superior &#128514;&#128514;
1,"Jordan: so Watcha been up to at college
Me: fuckin bitches &amp; stuff, ya know
Jordan: alright seriously

&#128533; @Believes116 #IChooseToBeAbstinent"
0,Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK
0,Josef just pitted. Slight possibility he can make it the remaining 67 laps but I highly doubt it. Will need yellow. #IndyFest
1,Josh you're a hoe &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;
0,"Js on my feet, that song is trash too loll"
1,"Jtfooooo at ""pussy on fleek"""
1,Juicy J can't say no to ratchet pussy remember?
1,Julius Peppers still seems retarded.
1,Jump out 2nd floor window cuz I'm over my side bitch crib and my girl beatin on the door - Josh Shaw
1,Jungle Fever be my favorite movie. Dat white girl love dat colored mans thang. She take it hard and deep. Drive dat girls daddy wild crazy
1,Juniors are still pussies
1,Jus a D nicca n the A!
1,Jus need a bad bitch thats gone always hold me down
1,Jus need my nig Mack Wilds to win...fk the award tho
1,Jus tired to tell a nicca Young Thug was gah yesterday nicca ain't believe me &#128530;
1,"Jus waking up and hearing about this lebron sheet , what a dummy . No respect for him , go get ya rings and come back? Real admirable #bitch"
1,Juss got this hoe. Free so why not? Lop :p http://t.co/TR8b5D7U
1,Just a young niggah wit a promised future. @CaseyVeggies
0,Just as trash as the others. Fixed none of my issues. RT @SheSeauxSaditty: Naw. RT @GlitteryGlossy: Anyone download ios 8.0.2 yet?
1,"Just bc your hair is ""laid"" or wuteva dont mean nothin. Yo shit gotta smell MARVELOUS don't no nigga want a bitch who smell like burnt weave"
1,Just because you have a issue and your attorney is out of town doesn't mean you can be a bitch to me. Next time don't get in trouble
1,"Just bought @Godsmack_Music new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
1,Just called a 6'5 basketball player out for the fade on twitter cuz dat pussy nigguh live in Georgia. Come get me bitch
1,Just cause you be on every party seen dont mean you bad bitch!
1,Just cause you got a boyfriend now don't mean you still ain't a hoe. Now you're just a hoe with a boyfriend
0,Just cleaned my fingernails with a knife. #hillbilly @shanemoses625
1,Just cleaned this bitch. #BoyfriendsTruck #Clean #InsideAndOut #Ram1500 #TookForever #NoFliter&#8230; http://t.co/Bvb0LRisHY
1,"Just cuz he looked at you doesn't mean he likes you, hoe"
1,Just don't be looking for no dick later cuz I'm not a hoe.
1,"Just don't be offended! It's a word, you're just a bitch who's looking for something to bitch about."
1,Just dropped dat fine ass woman @GingerDemoness. We has da best chicken eva. I spectin some lovin but she a lady and da colored thang
0,Just got done taking some photos with brownie #flowcity
1,Just got into with some chic in Rally's parking lot bitch speeding through the parking lot and almost hit my niece &#128545;&#128545;
1,Just got out the gym saw an old black hoe with the coldest body but the hoe had a jerry curl like it was 1978
1,Just got rich. Took a broke nigga bitch
1,Just got shit on by a bird #blessed
1,Just had someone under 25 casually ask me what the 'FF' stood for on my car. R u fking serious &#128553; @FooFighters bitch.
1,Just hand them the game you zebra jack asses and save us all the trouble of watching
0,Just hit 40 in flappy bird.&#128527;
1,Just hold on we goin to the crib bitch
0,Just in case the day couldn't get better wife's Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes $200x2
0,"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work"
1,Just landed in Orlando. The flight was as bumpy as a bitch
1,Just lets you know we all self conscious even the pretty bitches
1,Just like a bitch. Typical shit. Stepping in place. Elliptical shit. Wizard of hearts. Mythical shit. Watch yourself. Mystical shit.
1,"Just looked at a news story and thought to myself, ""Is she fucked up some kinda way?"" because I am 12% hillbilly."
1,Just made that test my bitch
1,Just might fuck yo main bitch. Dats just how I feel &#128520; http://t.co/oodbPTGV1n
1,Just need a bad bitch thats gone always hold me down
1,Just need to know what that pussy like so one time is fine with me
1,"Just once in my life I wanna see someone on family feud look at their family member and say ""That's a horrible answer! Are you retarded?""."
1,"Just ordered CHINESE food bitches! 
BRING ON THE CAT!"
1,"Just passed my ex's neighborhood and came across the thought that, in the end, I was the side bitch."
0,Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh
0,Just purchased my first trenta iced coffee....this is a slippery slope
1,"Just read this instagram profile ""luv my grls, princesses by birth, bitches by choice"" yeaaah youre cool.. #tryhard #loser"
1,Just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.
1,Just said bye to @ParkerWidly. Last time I have to see his bitch ass for four months #ThankGod
1,"Just said cunt in front of this old lady, I kinda froze, then she yelled ""YEAH YOU TELL THAT CUNT!""
Is it too late in life to get adopted?"
0,Just saw a crow gallop across the road. #mmkay #wut &#128514;
1,Just saw a lady that looks like honey boo boos mom. Goddamn that bitch is ugly.
1,Just saw the baddest bitch in life walking down the street if she didn't have that Aeropostale shirt on I prolly woulda gamed her ass up
1,Just saw wat @DaddySammy24 did to my car -.-t bitch
1,Just sayin what up hoe RT @pufntrees: @202SOLE fuck i do to u bitch
1,Just seen a dude wearing all black and white outfit with Pyrex shorts. She's getting some pussy tonight.
0,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.
1,Just seen the baddest bitch in tower city... My heart just got warm &#128514;&#128514;&#128514;
1,"Just smile, bitches love smiling :D"
1,"Just smoked a whole 8th of that Reserve, thanks to my niggah @BlakkHoodie_562"
0,"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful"
1,"Just start blocking dissenters, you coward pussy. RT@joederosacomedy Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
1,"Just started my upgrade for the level 2 dark elixer drill! 1,500,000 elixer. That was a bitch to get."
1,Just stop being a hoe God dammit bitch it ain't that hard
0,Just stopped by the line up room @BeaLack still look like a doo wop singer.
1,Just straight ignorant bitches #WhereTheyHeadsAt
1,Just straight like that. No chaser. And the bitch was a SOLID FIVE ON HER WEDDING DAY MY NIGGA.
1,Just tied my right shoe while driving on the freeway if that ain't swag bitch then I don't know what is
1,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23"
1,Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr
1,Just trynna have a bad bitch come thru &#128564;
1,Just unfollowed another crazy bitch. Whos next? lol
1,"Just wait. The day i get off probation. You know this bitch is gonna be on the moon, and im not gonna come back to Earth for a while."
1,"Just watched the scene in zero dark thirty where they pop Osama's bitch ass 
#U #S #A"
0,Just when I'm feeling totally useless in the world (another) baby bird found in need of #TLC Just call me #DrDolittle http://t.co/Trwmr3HG8v
1,"Just yelled out ""Damn it reeks of weed in there.""(really did) after this stoner fag didn't tip me while a cop was walking by.
HAHA bitches."
1,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me.
1,"K dude seriously I'm not retarded, so stop talking to me like I am or I'll start being retarded and make you change my drool cup"
1,K.Michelle shaped but it's FAKE!She pretty but she a manly bitch.And the little mermaid hair just looks foolish.
1,K.Michelle talking bout can't raise no man well due bitch he already grown
0,KFC biscuits trash now
0,"KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is"
1,Kae &amp; Chris coming for yall bitches as a couple &#10084;&#65039;&#128076;
1,Kaetlin is a bitch
1,Kangaroo jac ! &#8220;@WayneL_Jr: A Bitch wit dry weave RT @taelar_bby: Fuck I look like hoe http://t.co/HKmTwgp9ah&#8221;
1,Kanye new video so bitch made mane. Bruh how you gone throw shots a Barrack den come up wit Dat shit
1,Kanye west is a faggot
0,Kanyeeeeeee is just a yard ape acting idiot!just stupid...
1,"Kanyes verse on ""I won"" is making hoes feel like trophies for real."
1,Karlie jus put all these bitches on niggas better start checkin they wheels after y'all drop y'all bitch off
1,"Karma a bitch, but she can't figure me out with the shit im doing.."
1,Karma is a bitch
1,Karma is a bitch and usually comes around and goes around right? Or do some people just always catch the lucky breaks?
1,Karma is a bitch so baby you will get yours
1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either
1,Karma is a bitch... http://t.co/U8uK4v7nwN
1,Karma is a bitch? Well just make sure that bitch is beautiful..
1,"Karma is the biggest bitch you'll ever meet, Keep pushing her buttons.........."
1,"Karma is the worst bitch, remember that"
1,Karma is theeeee biggest bitch
1,Karma sure is a bitch. Lol
1,Karma's a bitch huh
1,Karmas a bitch
1,Karmas a bitch I guess you should of loved the old me.
1,Karmas a bitch and so are you. You'll be getting along just fine real soon.
1,Katey an Voka made the hoes in the background popular....
1,"Katy's grand exit tonight from Firehouse &gt;&gt;&gt;&gt;

Hasta la bye bye bitches &#128514;"
1,Kawasaki dating a faggot smh
1,"Kayci and I greet each other by saying ""hey cunt"" like it makes me lol"
1,Keep dem POO hoes off ya TL b....
1,"Keep doing your thing kid, people why soon realize your a lying faggot"
1,Keep it G I never fucked a squirter bitch &#128514;
1,"Keep it real, Keep it real, Keep it real, Keep it real. Nigga say he fucked my bitch and he couldn't wait to squeal"
1,Keep it realer than the next bitch no need for u to ever sweat the next bitch indeed&#8252;&#65039;
0,Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.
1,Keep to myself this year bitches reckless
1,Kenny lee gotta be da only light skin nicca dat eat Chitlins &#128514;&#128514;
0,Kentucky Fried cater to da white folk. No colored menu
1,Ketchup on tha beat hoe
1,"Kevin hart 4""8 bitch"
0,Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq
1,"Khole Kardashian pregnant by French Montana
guess she put in work and popped that pussy lmao"
1,Kick dem fucc niccas out da spot
1,Kick down your door and smack that bitch RT @LowKei_: Make me wanna ride past ya house and sit.
1,Kick that bitch right in the pussy.
1,Kicking bitches out the house like Pam
1,Kicking niccas Tf outcha mentions like http://t.co/bEl7uNzgLt
1,Kids a bitch
1,Kids don't put up with your Mother calling you a thot. She mad because hoe wasn't a cool thing to be called back in her sluttish day.
1,"Kierstens a bitch. Squid hands, squid hands&#128025;"
1,Kill her body with four-play. Her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex
0,Kill la kill was trash
1,Kill't dat bitch &#8220;@SimonSamuels: Shmoney Bitch @SimonSamuels @DevonTracy @thatwayimove https://t.co/lNQdazIjJk&#8221;
1,Killin these niccas n I hate all my ex hoes!
